Word,Count
PredicateSearch.java,1
\gb.setConstraints(lowLabel,\,1
buffered,1
WizStep.updateTabToDo,1
parse),1
derivative,1
\parse,\,1
converts,1
perfectionist..,1
ClassGenerationDialog.java,1
offLabel,1
\#FigFeature(Object,\,1
org.argouml.cognitive.ListSet),1
parse:,1
re-expand,1
literalName,1
RemoveAssociationEvent),1
PropPanelSimpleState.java,1
newPerspectives,1
@#$LPS-LOGGING:Localization:EntireStaticBlock,1
\setTarget,\,1
XMLElement.java,1
Bar,1
Spawning:,1
actionMNode,1
NO_PROBLEM;,1
editable),1
incase,1
\inv:"\\,1
\relationship,\,1
\accent,\,1
UMLExtendExtensionComboBoxModel,1
ApplicationVersion.java,1
this.add(action);,1
ActionSetCompositeStateConcurrent.java,1
OclExpressionEvaluator.java,1
\rank,\,1
strangely,1
Files,1
\prpProperties,\,1
(collect,1
org.argouml.cognitive.ListSet},1
\getHeight,\,1
\"\actions"\.<p>\,1
prpProperties;,1
Associated,1
<strong>only</strong>,1
her,1
8-Jan-2002,1
20071119,1
#choice),1
StateDiagramGraphModel.java,1
UMLMutableGraphSupport,1
\#FigPackageFigText(Object,\,1
File:,1
Bottom,1
translator,1
UMLGeneralizableElementSpecializationListModel.java,1
java.awt.dnd.DragSourceListener#dragOver(java.awt.dnd.DragSourceDragEvent),1
ARGOINI,1
File),1
(translated,1
JTree:,1
CrClassMustBeAbstract.java,1
20071120,1
(internationalized),1
\dragged,\,1
VisibilityContainer.java,1
\panes,\,1
<li>How,1
theUniqueName,1
stated,1
non-duplicated,1
non-resizable,1
(Branch),1
show/hide,1
ActionAddPackageImport.java,1
Transferable,1
profileIdentifier,1
org.argouml.cognitive.Poster#snooze(),1
state:,1
intro,1
effort,1
SplashPanel,1
textfigs,1
newToolbar,1
\outwards,\,1
AwtExceptionHandler.java,1
sortJListModel(ruleLibraryList);,1
ArgoModeCreateFigText.java,1
CrCircularComposition.java,1
atts,1
\GenericArgoMenuBar,\,1
(folders),1
string.<p>,1
right.<p>,1
Transition->Effect,1
ArgoFigLine.java,1
\#UMLUseCaseDiagram()},\,1
endElement:,1
CheckItem.java,1
embed,1
MAggregationKind,1
Critic#critique,1
\consistent,\,1
org.argouml.uml.diagram.ui.FigNodeModelElement#setEnclosingFig(org.tigris.gef.presentation.Fig),1
GUI-stuff,1
decrease,1
PredicateDecision(itemDec);,1
\incompatible,\,1
GUISettingsTabInterface.java,1
\'true',\,1
\(default),\,1
LIMITATION,1
settings;,1
toDoList.getToDoItemList();,1
\attrs.get("\figclassname"\));\,1
meant,1
extensible..,1
CrNameConflict},1
myVersion,1
FigMessage.WEST,1
ones:,1
\org.tigris.gef.base.Diagram#addPropertyChangeListener(String,\,1
ActionSetChangeability.java,1
GoTo,1
transparency,1
climb,1
ones),1
WizDescription.java,1
CrTooManyTransitions,1
\do),\,1
TransitionNotationUml(t).parse(line);,1
UMLCreateActionClassifierListModel.java,1
<em>Deployment,1
renames,1
\height,\,1
\UMLStateEntryList,\,1
\NameFig,\,1
FigForkState.java,1
ActionSequence's,1
agauthie@ics.uci.edu,1
CrAlreadyRealizes.java,1
eventlistenerlist,1
4.14.3.3,1
\Model.getFacade().setBody(expr,guard);\,1
ProjectFactory.java,1
\doFile(Project,\,1
PROCUREMENT,1
\rerouteXXX(,,,)\,1
ProjectSettings.java,1
ActionNewUseCase.java,1
ActionOpenCritics,1
PersistenceManager..getProjectBaseName(),1
(2x2,1
owner(model,1
toplevel,1
itemDec,1
stereotypeConstraint,1
javax.swing.JFileChooser#JFileChooser(FileSystemView),1
\("\-"\.equals(name)\,1
gse,1
\"\match\,1
ModeContract,1
StylePanelFigInterface.java,1
Project->Collaboration,1
i18,1
targetChange,1
\deferred,\,1
\cat.debug("\Checking\,1
i/o,1
addition/removal,1
FileImportSupport,1
\handleStartTag:"\\,1
needed):,1
getFigTarget,1
(Action),1
\objects),\,1
CrOCL.java,1
Separator,1
actionSubactivityState,1
CmdSetPreferredSize.java,1
\<em>2b</em>,\,1
Box,1
FigDestroyActionMessage.java,1
#AUTHOR},1
refreshing,1
\Translator.localize("\label.namespace.navigate.tooltip"\),\,1
javax.swing.JComponent#paintComponent(java.awt.Graphics),1
sufficient,1
\setMnemonic(cutItem,\,1
CrObjectWithoutComponent.java,1
\"\0"\=hidden,\,1
like.<code>,1
CPU,1
specifiedEnd?,1
renders,1
org/argouml/argo.ini),1
TabHash,1
asynchronous,1
Formating,1
Rendered,1
UpArrowIcon.java,1
ActionAddPartitionContent,1
ActionAddExtensionPoint.java,1
tabmodeltarget,1
getY,1
\predicate,\,1
predicate),1
concentrated,1
SelectionGeneralizableElement.java,1
legally,1
getProperty,1
\"\Remove"\\,1
ActionSetMultiplicity,1
.getInstance());,1
\grid,\,1
insufficient,1
ActionSetOperationConcurrencyKind.java,1
(value,1
itelf,1
org.tigris.gef.presentation.FigGroup#hitFig(java.awt.Rectangle),1
prgrssMgr,1
Renderer,1
re-rendered,1
ButtonActionNewSignalEvent.java,1
picked,1
critical,1
Commit,1
\item,\,1
NorthWest,1
CRs,1
CSV,1
(according,1
Suffix,1
\licenses,\,1
IncomingDependencyNode.java,1
4.5.2.1,1
4.5.2.3,1
OCLEditor.OPTIONMASK_AUTOSPLIT,1
getExpression,1
4.5.2.5,1
\org.tigris.gef.presentation.FigNode#deepHitPort(int,\,1
icon.,1
4.5.2.6,1
Reuse,1
strict,1
insets,1
4.5.2.7,1
logged,1
4.5.2.8,1
gridy,1
4.5.2.9,1
\"\parameters\,1
\Dimension(300,\,1
.jar/.class,1
inequality,1
non-deterministic),1
gab,1
TabStyle.java,1
Abstract:,1
risk,1
jlstSizes,1
MState,1
item);,1
Swimlanes,1
item's,1
dilaog,1
jumping,1
dangling:,1
prpConstraints;,1
open>pgml/svg/xmi/log/gif,1
ActionNew.java,1
argo2.tee!,1
inmediately,1
\prpConstraints,\,1
GoStateMachineToTransition.java,1
notationChanged(),1
<code>argo.critic.critic_category.critic_name</code>.<p>,1
isConnectionValid,1
amend,1
UMLTextArea2.java,1
unselected,1
independently,1
rules..,1
quotes),1
ChecklistStatus:es,1
prefixes,1
beyond,1
Object}[],1
(spacer,1
java.util.Collection#contains(java.lang.Object),1
org.argouml.uml.reveng.ImportSettingsInternal#isDescendSelected(),1
progrss,1
ActionSaveDiagramToClipboard.java,1
unhandled,1
ObjectFlowStateTypeNotation.java,1
\notice,\,1
ToDoByPoster.java,1
Raphael,1
ActionClasses,1
tagValue,1
CrNameConflictAC,1
sourceFigNodeId,1
messageArea,1
GenCompositeClasses2,1
Classifiers.,1
desires,1
<em>Use,1
syntacally,1
outputDirectoryComboBox.getModel().setSelectedItem(savedDir);,1
\addElementListener(st,\,1
ExplorerTree.java,1
aslo,1
Cells,1
ImportSettingsInternal.java,1
actionSwimlane,1
\&lt;path&gt;)"\\,1
tabs),1
\upon,\,1
fwd,1
Possibilities:,1
Posters,1
ellipse.<p>,1
step),1
DeferredBufferedImage,1
javax.swing.text.Document#getLength(),1
implementations),1
element?<p>,1
\ignored,\,1
tudresden.ocl.check.types.Type#hasState(java.lang.String),1
\ArgoDiagramImpl},\,1
metamodel.<p>,1
shortCut,1
Add..,1
transparent:,1
catch(Exception,1
\says,\,1
object</li>,1
imply,1
2005-2009,1
\treeLoc.x,\,1
actionMGeneralization,1
100%,1
EventListenerList();,1
logos,1
Introducing,1
spawns,1
argumnets,1
fqn,1
(split,1
Object#equals(Object),1
qname),1
rich,1
nameLocTab);,1
MessageNotation.java,1
Percentage,1
ActionAggregation.java,1
ClassifierRoleNotationUml.java,1
CrTooManyClasses.java,1
FigText's,1
(specified,1
\compartiment,\,1
java.awt.event.InputEvent),1
SWT/Eclipse,1
fnd,1
org.argouml.uml.reveng.ImportSettingsInternal#isDiagramLayoutSelected(),1
PropPanelAbstraction.java,1
UMLComboBoxModel2's,1
tooltipkey,1
PredicateFind},1
theProjectUri,1
getSize,1
us.<p>,1
isExpanded,1
fly,1
FigInclude.java,1
\deduced,\,1
asap,1
10);,1
FigActivation.java,1
Model.getCollaborationsHelper(),1
IllegalArgumentException();,1
ARGO0.9.8,1
CrNoIncomingTransitions.java,1
Compound,1
Singles,1
\"\parameter"\\,1
hasFreePart},1
SelectionComment.java,1
options.<p>,1
org.tigris.gef.persistence.pgml.PGMLStackParser#setAttrs(,1
CrInvalidForkTriggerOrGuard.java,1
interperted,1
ProjectImpl.java,1
WizStepChoice.java,1
Follow,1
notification.<p>,1
org.argouml.uml.reveng.SettingsTypes},1
\buildGuard(),\,1
non-file-based,1
WizardItem,1
UMLMutableLinkedList,1
ActionDeleteModelElements.java,1
UMLGeneralizationChildListModel.java,1
the:,1
action.setEnabled(action.shouldBeEnabled());,1
\corner,\,1
\license,\,1
generalization/specializations,1
org.argouml.uml.diagram.ui.FigEditableCompartment#createFeature(),1
turning,1
\*JTREE*,\,1
prpTodo,1
Deletes,1
overlay,1
Robert,1
\the,\,1
if:<p>,1
ModeCreateCommentEdge.java,1
postfix,1
brackets>>,1
ActionRemoveModelElement,1
\("\."\\,1
respect!<p>,1
(Swimlane),1
FigEmptyRect.java,1
\"\All\,1
SettingsTabs,1
UMLMessageActivatorComboBoxModel,1
painting,1
setNamespace,1
#getVetoSupport()},1
NonUndoableCommand.java,1
clone.stereotypeFig,1
\SignalEvent,\,1
CrMultipleAgg,1
theAssociationStart,1
name(s),1
\Projects,\,1
Projects),1
ordinal()),1
PersistanceManager,1
<code>ICON_WIDTH</code>,1
\KeyStroke.getKeyStroke(KeyEvent.VK_F7,\,1
ActionNewExtendExtensionPoint.java,1
PropPanelDependency.java,1
TodoTokenTable.java,1
MAXIMIZED;,1
malicious,1
insertString(),1
_compileCheckBox.setEnabled(false);,1
critics:,1
theTitleLabel,1
Uri,1
\connections,\,1
acknowledged,1
\navigationHistoryChanged,\,1
OCLEvaluator},1
defaultShortcut,1
reciprocal,1
nominally,1
connections:,1
chunk,1
ModeLabelDragFactory.java,1
UMLUseCaseIncludeListModel.java,1
\LOG.debug("\Finding\,1
\ends."\\,1
type.<p>,1
comparisons,1
\passed,\,1
<p>prevents,1
cache,1
FigJoinState.java,1
\blank,\,1
GoModelToElements.java,1
Collects,1
non-ArgoUML,1
\unnamed,\,1
Gone,1
org.argouml.uml.cognitive.critics.ClAttributeCompartment,1
event.oldValue,1
\"\Back>"\\,1
\enter,\,1
@#$LPS-USECASEDIAGRAM:GranularityType:Field,1
\coming,\,1
\ProcedureExpression,\,1
GenCompositeClasses2},1
super.updateListeners(newOwner);,1
Model.getModelManagementHelper().getAllModelElementsOfKind(,1
link-hierarchy,1
(Model.getFacade().isABinding(element)),1
createEdge*,1
FigFeature.java,1
investigate:,1
Andrea,1
Good,1
\"\synchronized"\\,1
AGGREGATE_COMMAND,1
ActionNewUseCaseExtensionPoint.java,1
\investigate,\,1
\tabs.addTab(Translator.localize("\dialog.find.tab.name-and-location"\),\,1
ModelElement!),1
250));,1
Grabs,1
\integers,\,1
\Configuration.addListener(DiagramAppearance.KEY_FONT_ITALLIC,\,1
debuggers..,1
Buffer,1
(suggests,1
\short,\,1
spaces!<p>,1
exp,1
prpConstraints,1
\14th,\,1
actionEvent,1
apparently,1
java.awt.dnd.DropTargetListener#dragOver(java.awt.dnd.DropTargetDragEvent),1
ChildGenFind.java,1
theExclusive,1
\savePosition(prpProperties,\,1
(static),1
\hashtable,\,1
MActor,1
synchronized(list),1
\*JTree*,\,1
Model.getMetaTypes().getTemplateArgument()));,1
coverage,1
(potentially,1
UMLSynchStateBoundDocument.java,1
currentEdge.setBetweenNearestPoints(false);,1
\ends"\:\,1
PopUp,1
ArgoGeneratorEvent.java,1
\FigStereotypesGroup#FigStereotypesGroup(Object,\,1
granted,1
UMLFeatureOwnerListModel.java,1
select.<p>,1
INHERITANCE,1
UMLStateMachineContextListModel.java,1
tabPanelList.elementAt(tab);,1
\NAMING),\,1
org.argouml.ui.ChildGenSearch},1
WizTooMany.java,1
setAddOption,1
setSourceArrowHead(FigAssociationEndAnnotation,1
TabToDoTarget's,1
\TabToDoTarget),\,1
\one),\,1
GeneratorEvent,1
solutions.<p>,1
unattached,1
ShortcutField.java,1
ActionExportXMI.java,1
Sees,1
ofstype.allSupertypes->includes(type),1
CrForkOutgoingTransition.java,1
SelectionComponent.java,1
outer),1
optimize,1
later),1
extension),1
partly,1
quadrants,1
'drag,1
W3C,1
counterclockwise,1
associationends,1
autosplit,1
cancelled),1
dragGestureEvent,1
XmiFilePersister,1
placementhint,1
ep:,1
\"\filterNewlines"\\,1
\cleared,\,1
they'll,1
Project[],1
\are,\,1
UMLSignalEventSignalListModel.java,1
Ensures,1
ActionAddNote,1
java.lang.Class),1
(SPI),1
DocumentationManager.java,1
<strong>This,1
FigClassifierBox.java,1
Badly,1
experimentation,1
critic:,1
sound,1
Class},1
trashed,1
\once,\,1
attachment,1
NotationUtilityJava.generateVisibility(modelElement);,1
CmdSaveGIF,1
pulldown,1
ChildGenRelated,1
absoluteOffset,1
AttributeChangeEvent),1
ProfileModelLoader.java,1
\umlReserved.add("\initial"\);\,1
_mainPanel.add(twoLabel);,1
\createProperty("\label.style-pane"\,\,1
handling.<p>,1
\SelectionNodeClarifiers,\,1
latest,1
ApplicationEvent,1
UMLTransitionStatemachineListModel.java,1
UMLStubStateComboBoxModel,1
\Poster,\,1
theDest,1
Miss,1
Class),1
ActionAddTemplateParameter());,1
TabToDo),1
State->Internal,1
AssociationEndNameNotationJava.java,1
Kind,1
\"\captions"\\,1
org.argouml.uml.ui.behavior.state_machines.ActionNewEvent#createEvent(java.lang.Object),1
remote,1
g);,1
\Poster"\\,1
NAMING,1
Clarifier.java,1
conditionally,1
org.argouml.uml.diagram.static_structure.ui.FigClassifierBox#getPopUpActions(java.awt.event.MouseEvent),1
e.g:org.argouml.uml.generator.ui.ClassGenerationDialog,1
Figs..,1
org.tigris.gef.graph.MutableGraphModel#connect(,1
ShortcutMgr.java,1
C-style,1
dissect,1
Map),1
actionKey,1
StateBodyNotationUml.java,1
o.getClass());,1
\actiontype,\,1
0..*,1
\"\normal"\\,1
rememberedTarget,1
org.argouml.ui.cmd.GenericArgoMenuBar#setTarget()},1
Attributes),1
0..1,1
\"\Trying\,1
\Attributes"\\,1
same.<p>,1
engine,1
ExtensionsCompartmentContainer.java,1
ActionSetActionAsynchronous.java,1
Bueno,1
PopupMenuNewAction.java,1
menu].mnemonic,1
fromP,1
gen));,1
http://java.sun.com/products/jlf/at/book/Idioms6.html#57371,1
tacit,1
ActionVisibilityPackage.java,1
allocate,1
evaluation,1
\standard-nodes,\,1
save-required,1
ActionGenerateOne.java,1
SomeNode;,1
activations,1
\applied,\,1
shrunk,1
\fires,\,1
<I>LayerPerspectiveMutable</I>,1
n-way,1
(on/off),1
security,1
Maps,1
(Bob,1
0..n,1
narrow,1
PathItemPlacement.java,1
xmiExtensionParser,1
adorned,1
org.argouml.uml.ui,1
complexity.<p>,1
AbstractFilePersister,1
\spacing,\,1
SwingUtilities.invokeLater,1
\#FigCompartmentBox(Object,\,1
\Association"\\,1
event.getPropertyName()),1
TableModelClassChecks,1
\imported,\,1
DTD,1
\CONTRACT,\,1
variableTable,1
CrUselessInterface,1
DefaultUndoManager.java,1
Framework,1
\proactively,\,1
AssociationNameNotationJava.java,1
Marc,1
\modifiers,\,1
4.5.3.1,1
DecisionModel.java,1
DnDArgoJTree,1
\w.println("\<!DOCTYPE\,1
trgt,1
FigClassifierRole}s,1
event.getPropertyName();,1
(p.type),1
4.5.3.3,1
4.5.3.9,1
03/14/2001,1
LinkEnds,1
ModelElement;,1
0.22,1
Window&gt;Preferences&gt;Java&gt;Code,1
Argo0.11.1,1
incorporated,1
Arrays.sort(propertyList);,1
Orientable.<p>,1
tabPanels,1
CommentEdge.java,1
sufficiently,1
Cut,1
removeCurrent,1
SuffixFilter.java,1
collectors,1
ResolvedCriticXMLHelper.java,1
UMLCompositeStateConcurrentCheckBox());,1
nodeUpdater,1
ActionAddConcurrentRegion.java,1
Diagrams/Figs,1
Member,1
edit.add(ActionCut.getInstance());,1
res.addSub(new,1
CrUnconventionalPackName.java,1
Reopens,1
arguments:<ul>,1
NotationProvider.java,1
\(Localized,\,1
ActionNewTerminateAction,1
ArgoFigUtil.java,1
SequenceDiagramRenderer.java,1
\1.3,\,1
1.3),1
ActionAddMessage.java,1
\enough"\\,1
getTemplateBindingSelector(),1
getUI().getDialogTitle(this);,1
menu.file.mnemonic,1
Critic#predicate,1
numberOfmouseClicks,1
computationally,1
\setMnemonic(redoItem,\,1
1.15,1
<em>NOT</em>,1
1.12,1
\1.1,\,1
NotationUtilityUml.java,1
\fired,\,1
figComponentInstance,1
\<code>model</code>,\,1
\automations,\,1
clientScroll,1
#gen2(Object)},1
\Transition,\,1
<default>),1
cl);,1
clasifiers,1
recheck,1
Heddesheimer,1
PropPanelComment.java,1
SettingsDialog.java,1
Relocatable.java,1
_FinalStateIcon;,1
TreeModelSupport.java,1
observer,1
ActionNewActor.java,1
dpf,1
UnsupportedClassVersionError,1
old));,1
dot,1
TestDependencies,1
polymorphism.<p>,1
(ArgoDiagram),1
delivers,1
invokation,1
.setCursor(DragSource.DefaultCopyNoDrop);,1
ClassdiagramAssociationEdge.java,1
users.<p>,1
Subsytem,1
DESTROYED,1
org.argouml.uml.diagram.UMLMutableGraphSupport#isRemoveFromDiagramAllowed(Collection),1
\another,\,1
CrMissingStateName.java,1
(getNameFig(),1
Accumulate,1
org.argouml.uml.ui.foundation.core.UMLModelElementNamespaceComboBoxModel#buildModelList(),1
DONE_SOMETHING_NO_CALL<p>,1
sub-writers,1
do),1
abstract/leaf/root,1
CrConsiderSingleton.java,1
{[name],1
stopped,1
12:35,1
12:38,1
getCandidates();,1
gorules.<p>,1
org.argouml.kernel.Project#moveToTrash(Object)},1
instead:,1
HOWEVER,1
CrProfile.java,1
VetoableChangeListener},1
java.awt.dnd.DropTargetListener#dropActionChanged(java.awt.dnd.DropTargetDragEvent),1
setDoubleBuffered(true);,1
XMLTokenTableBase,1
\Yes,\,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#caseALetExpression(tudresden.ocl.parser.node.ALetExpression),1
FigMultiLineText,1
reservedNames,1
Deployed,1
FigStateVertex,1
ArrayList,1
\stereo,\,1
org.tigris.gef.base.ZoomAction#actionPerformed(java.awt.event.ActionEvent),1
imports,1
die,1
lines.</p>,1
dia,1
ArgoDiagrams,1
bitwise,1
CmdSave(E)PS,1
tests:,1
@#$LPS-DEPLOYMENTDIAGRAM:GranularityType:Enumeration,1
import:,1
gui/views,1
asynchronously,1
EnumerationLiteralNotationUml.java,1
ArgoModeCreateFigInk.java,1
layed,1
GoalModel,1
CollabDiagramGraphModel.java,1
\"\null"\\,1
\javax.swing.JTree#convertValueToText(java.lang.Object,\,1
<li>org.argouml.uml.diagram.ui.SPFigNodeModelElement,1
dfn,1
_goals.getProperty(goal);,1
folder,1
des,1
(predefined),1
tudresden.ocl.check.types.ModelFacade#getClassifier(java.lang.String),1
(properties),1
deg,1
org.argouml.cognitive.critics.Critic#addKnowledgeType(java.lang.String),1
CUSTOM,1
PropPanelInclude.java,1
UMLAssociationEndSpecificationListModel,1
moreinfourl,1
selectionChanged,1
<<extend>>,1
DeploymentDiagramPropPanelFactory.java,1
UMLClassDiagram);,1
SettingsTabLayout.java,1
CollectionsModelInterpreter.java,1
\"\intno"\\,1
needed.<p>,1
AbstractSection.java,1
them.<p>,1
Holy,1
zipped,1
ProgressEvent.java,1
CrInterfaceOperOnly.java,1
\quite,\,1
self.allConnections->forAll(ar|ar.participant,1
<em>NOTE:</em>The,1
consuming,1
pasted,1
autoscroll,1
\following,\,1
AbstractActionRemoveElement.java,1
UMLMutableGraphSupport.java,1
BorderSplitPane,1
uses:,1
PropPanelPseudostate.java,1
Instantiation,1
CrAlreadyRealizes,1
org.argouml.ui.explorer.rules.AbstractPerspectiveRule#getChildren(,1
ActionSetAssociationRoleBase.java,1
Toolbars,1
PROFITS;,1
ProjectManager.getManager().getCurrentProject().moveToTrash(collab);,1
<li>Multiplicity,1
WAY,1
CrMissingClassName.java,1
Argo.KEY_INPUT_SOURCE_ENCODING,1
Project)},1
\anchor,\,1
myriad,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#caseAUnaryUnaryExpression(tudresden.ocl.parser.node.AUnaryUnaryExpression),1
\setMnemonic(copyItem,\,1
#refresh()},1
tudresden.ocl.parser.analysis.DepthFirstAdapter#caseAConstraint(tudresden.ocl.parser.node.AConstraint),1
clone-able,1
I/Os,1
<p>Determines,1
smarter,1
AbstractMessageNotationUml.java,1
altering,1
LRU,1
figClone._polygon,1
ActionAddExtendExtensionPoint.java,1
ProfileMeta.java,1
org.argouml.uml.reveng.ImportSettings#getImportLevel(),1
\Fig},\,1
listenerList,1
\umlReserved.add("\node"\);\,1
Specify,1
Set},1
\JPanels,\,1
solutions:,1
theDeleteAction,1
\"\Undo"\);\,1
categorized,1
O'Reilly,1
<pre>'...\'...'</pre>,1
PropertyTable(,1
ALONE,1
ToDoListListener.java,1
\app,\,1
getStereotypeFig(),1
DelayedVChangeListener.java,1
Operation->Sequence,1
ActionAddAssociationRole,1
<li>FigNodeModelElement,1
PropPanelFactory,1
subactivity,1
EnabledCM,1
UMLCellRenderer,1
stillValid,1
StylePanel.java,1
facilitates,1
ressurect,1
rewritten,1
ProfileUML.java,1
\typeName1.indexOf("\Diagram"\)\,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#outAIntegerLiteral(tudresden.ocl.parser.node.AIntegerLiteral),1
attributesVisible,1
StringNamespaceElement.java,1
Attempts,1
FigSingleLineTextWithNotation.java,1
nextToken();,1
getItemUID/setItemUID,1
canceled,1
\href="\http://forum.java.sun.com/thread.jspa?threadID=296255&start=30"\>\,1
Even,1
diet,1
PropPanelSynchState.java,1
dies,1
declarator,1
Special,1
mutex,1
ClassdiagramNode.java,1
ClAttributeCompartment.java,1
UIManager.setLookAndFeel(),1
\Node,\,1
\#createFigText(Object,\,1
setAllElements,1
Monitor,1
spec.<p>,1
aboutbox,1
\"\stereotype"\\,1
focused),1
\convenience,\,1
UMLSignalEventSignalList.java,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#caseALogicalExpressionTail(tudresden.ocl.parser.node.ALogicalExpressionTail),1
org.argouml.uml.ui.UMLUserInterfaceContainer#formatNamespace(java.lang.Object),1
be:<pre>,1
PropPanelFeature.java,1
role.setText();,1
pw.close();,1
ActionNewReturnAction.java,1
org.argouml.uml.ui.ActionDeleteModelElements,1
annotation,1
selected),1
FigEnumeration},1
\org.tigris.gef.graph.GraphEdgeRenderer#getFigEdgeFor(java.lang.Object,\,1
convenient,1
END,1
wizarditem,1
ProfileLoader.java,1
srcMultZeroToOne,1
CubePortFigRect.java,1
annotating,1
ActionAddContextSignal.java,1
newNodes.addElement(newNode);,1
Figs),1
org.argouml.ui.explorer.Relocatable#relocate(java.lang.Object),1
PropPanelModel.java,1
FigEnumLiteralsCompartment.java,1
org.argouml.application.events.ArgoGeneratorEventListener#generatorRemoved(org.argouml.application.events.ArgoGeneratorEvent),1
email:,1
surround,1
reading),1
\email,\,1
EP),1
diagram:,1
\EP,\,1
CompountStateFig,1
Reacts,1
PriorityNode.java,1
Thorsten,1
cpp,1
Model.getCoreHelper().addComment(,1
\"\frozen"\\,1
non-GUI,1
org.argouml.uml.diagram.layout.Layouter#remove(org.argouml.uml.diagram.layout.LayoutedObject),1
workarounds,1
java.awt.dnd.DragGestureListener#dragGestureRecognized(java.awt.dnd.DragGestureEvent),1
Source,1
OpenException.java,1
CrMultiComposite,1
ActionReopenProject(filename));,1
owner/home,1
ModelElement->Comment,1
methods),1
Incorporates,1
CrNavFromInterface,1
FigConcurrentRegion.java,1
UMLStateMachineTopListModel.java,1
PropPanelParameter.java,1
actionObjectFlowState,1
GUARDED_COMMAND,1
together..,1
FigEditableCompartment.createModelElement(),1
PropPanelActivityGraph.java,1
\authored,\,1
(ignoring,1
addNewPseudoNodes(ToDoItem,1
SouthEast,1
TargetManager.java,1
\self.owner.namespace.allContents->"\\,1
\<code>org.argouml.uml.diagram.static.structure.ui.FigClass</code>,\,1
Summary->Inheritance,1
maintaining,1
semicolon,1
Stimulus->Action,1
UMLAssociationRoleMessageListModel,1
/////////////////,1
DISTRIBUTION,1
\.removeActualArgument(act,\,1
PropertySpecialStrings,1
if-statement,1
\doForceUpdate(),\,1
29/12/2008:,1
notation.<p>,1
PropPanelUMLUseCaseDiagram.java,1
UMLSendActionSignalListModel,1
org.argouml.uml.diagram.ui.OperationsCompartmentContainer#isOperationsVisible(),1
FigRealization,1
pathSep,1
ExplorerTreeNode.java,1
RemoveAssociation,1
classifier/operation,1
Jaap</ul><p>,1
Specified,1
.requestFocusInWindow(),1
useUI,1
fourLabel,1
actionMLink,1
icon.<p>,1
\(aggregation,\,1
statemachines,1
\automatically,\,1
inout,1
initial-value],1
weird,1
\ambitious,\,1
actionUsage,1
org.argouml.uml.util.namespace.Namespace),1
ModeExpand,1
\Up"\,\,1
name=value;name=value;name=value...,1
java.awt.datatransfer.Transferable#isDataFlavorSupported(,1
eventhandler,1
adaptors,1
FigPermission,1
epCount,1
cat,1
isRelevant(),1
treeLoc.y);,1
theEdge,1
V0.22),1
UMLClassifierParameterListModel,1
MessageNodes/,1
#predicate2},1
GoModelElementToContents.java,1
resp,1
\event),\,1
0.13.3),1
Unhighlight,1
LookupIconResource,1
clamped,1
preloading,1
gridBagConstraints3.gridy,1
gridBagConstraints3.gridx,1
Under,1
GoClassToSummary.java,1
useraction,1
language/notation,1
LOG,1
pre-conds,1
EXPRESS,1
\"\argo.user.properties"\\,1
TYPE_ATTRIBUTE,1
ActionAddConcurrentRegion,1
CrUML(),1
sub-classdiagrams,1
PropPanelClassifierRole.java,1
closeStream,1
event's,1
<li>itemFig,1
(cloned,1
ActionAddClassifierRoleBase.java,1
vec.addAll(,1
\"\forAll(\,1
org.argouml.uml.cognitive.critics.CrMultipleAgg}),1
unnecessary,1
classnames,1
not),1
miscellaneous,1
mixture,1
retrieved</li>,1
cm's,1
\"\action"\\,1
hideStereotypesWithIcon,1
Uml14ModelInterpreter.java,1
</a>,1
\org.argouml.profile.internal.ocl.ModelInterpreter,\,1
metadata,1
decName,1
(arrays,1
ActionModifierRoot.java,1
evaluator,1
coarser,1
UMLLinkedList.java,1
PropPanelElementImport.java,1
Object[]),1
window.<p>,1
<li>Weight,1
ModeCreateAssociationEnd.java,1
adjustable,1
GoSubmachineStateToStateMachine.java,1
(MExtend),1
buy,1
trivial,1
projectFileName,1
org.tigris.gef.base.Diagram#countContained(List),1
<code>getConfigurationValue().equals(nn.getConfigurationValue())</code>,1
...getPackage(),1
UMLSearchableComboBox(,1
hierarchy),1
getCurrentProject,1
theObjectToRemove,1
rapidly,1
Runs,1
INITIAL,1
_bbodField,1
Maxcount,1
toolbelt,1
Defined,1
human-readible,1
transform,1
Hyperlinking,1
\scenarios,\,1
tail,1
DropTargetDropEvent,1
\exaggerated,\,1
JScrollPane(new,1
localized:,1
org.argouml.cognitive.critics.Critic#addSupportedGoal(org.argouml.cognitive.Goal),1
\localized,\,1
UMLMessageActivatorComboBoxModel.java,1
CrSingletonViolatedOnlyPrivateConstructors.java,1
circumvent,1
Unix,1
method).<p>,1
\dragging,\,1
encourage,1
bob,1
theSearchpath,1
evaluates,1
cache.<p>,1
\"\Paste"\);\,1
buttun,1
Namespaces,1
<p>For,1
events..,1
\name,rule,rule,rule;perspective\,1
UMLCheckBox2.java,1
Junction),1
FigSubactivityState.java,1
subclass.<p>,1
\inefficient,\,1
Fragile,1
CrInvalidJoinTriggerOrGuard.java,1
oldV,1
attaching,1
Profile.java,1
MemberList.java,1
actionClass,1
\buttonpanel,\,1
